Unique_times,chat,
0:48:40,"[' FrankerZ FrankerZ FrankerZ FrankerZ FrankerZ', ' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper pvmanHYPERS pvmanHYPERS pvmanHYPERS ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper', ' xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE xqcE', ' VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay', ' NotLikeThis NotLikeThis Kreygasm Kreygasm NotLikeThis NotLikeThis Kreygasm Kreygasm NotLikeThis NotLikeThis', ' PogChamp', ' SeemsGood SeemsGood SeemsGood SeemsGood SeemsGood SeemsGood SeemsGood', ' qtpWHAT qtpWHAT qtpWHAT', ' VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea', ' PogChamp PogChamp PogChamp PogChamp PogChamp LUL LUL LUL LUL LUL LUL NotLikeThis NotLikeThis NotLikeThis NotLikeThis VoteNay VoteNay VoteNay VoteNay', ' CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit', ' FBtouchdown FBtouchdown FBtouchdown FBtouchdown FBtouchdown FBtouchdown FBtouchdown FBtouchdown FBtouchdown FBtouchdown FBtouchdown FBtouchdown FBtouchdown FBtouchdown FBtouchdown FBtouchdown FBtouchdown FBtouchdown FBtouchdown FBtouchdown FBtouchdown', ' TTours', ' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper', ' xqcHAhaa xqcHAhaa xqcHAhaa xqcHAhaa xqcHAhaa xqcHAhaa xqcHAhaa xqcHAhaa xqcHAhaa xqcHAhaa xqcHAhaa xqcHAhaa xqcHAhaa xqcHAhaa xqcHAhaa xqcHAhaa xqcHAhaa']",
0:48:41,"[' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper', ' mrsavaYikes mrsavaYikes mrsavaYikes mrsavaYikes', ' BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump VoHiYo VoHiYo', ' HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys', ' BatChest BatChest BatChest', ' kozyomKNERD kozyomKNERD kozyomKNERD kozyomKNERD kozyomKNERD kozyomKNERD kozyomKNERD kozyomKNERD kozyomKNERD kozyomKNERD kozyomKNERD kozyomKNERD kozyomKNERD kozyomKNERD kozyomKNERD kozyomKNERD kozyomKNERD kozyomKNERD', ' PogChamp PogChamp PogChamp PogChamp :) :) :) :) :) :) :)', ' BibleThump ANELE 4Head 4Head 4Head 4Head 4Head 4Head 4Head 4Head', ' SingsNote SingsNote SingsNote SingsNote SingsNote', ' SwiftRage SwiftRage SwiftRage SwiftRage SwiftRage ArsonNoSexy ArsonNoSexy', ' LUL', ' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp', ' SingsNote SingsNote SingsNote SingsNote', ' LUL LUL LUL LUL LUL LUL LUL', ' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper']",
0:48:42,,' LUL LUL LUL LUL'
0:48:43,"[' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper', ' melix0Wtf melix0Wtf melix0Wtf melix0Wtf melix0Wtf melix0Wtf melix0Wtf melix0Wtf melix0Wtf melix0GG melix0Wtf melix0Wtf melix0Wtf', ' MercyWing1 PinkMercy MercyWing2', ' n28CHINS n28CHINS n28CHINS n28CHINS n28CHINS n28CHINS', ' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper PogChamp', ' KappaRoss', ' sxriuzFishy sxriuzFishy sxriuzFishy sxriuzFishy sxriuzFishy sxriuzFishy sxriuzFishy sxriuzFishy sxriuzFishy sxriuzFishy sxriuzFishy sxriuzFishy sxriuzFishy sxriuzFishy sxriuzFishy sxriuzFishy sxriuzFishy sxriuzFishy sxriuzFishy sxriuzFishy sxriuzFishy sxriuzFishy sxriuzFishy sxriuzFishy sxriuzFishy sxriuzFishy sxriuzFishy sxriuzFishy sxriuzFishy sxriuzFishy sxriuzFishy sxriuzFishy sxriuzFishy', ' boatyVV3', ' VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay Poooound VoteNay Poooound Poooound VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay', ' cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh LUL LUL LUL LUL LUL LUL LUL', ' phamU1 phamU2 phamU1 phamU2 phamU4 phamU3 phamU4 phamU2 phamU1 phamU1 phamU2 phamU4 phamU3 phamU4 phamU4 phamU4 phamU2 phamU1 phamU1 phamU2 phamU2 phamU4 phamU3 phamU4 phamU2 phamU2 phamU2 phamU4 phamU3 phamU1', ' ', ' OhMyDog OhMyDog OhMyDog', ' xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM']",
0:48:44,"[' afpvirShred afpvirShred afpvirShred afpvirShred afpvirShred afpvirShred afpvirShred afpvirShred afpvirShred afpvirShred afpvirShred afpvirShred afpvirShred afpvirShred afpvirShred afpvirShred afpvirShred afpvirShred afpvirShred afpvirShred afpvirShred afpvirShred afpvirShred afpvirShred afpvirShred afpvirShred afpvirShred afpvirShred afpvirShred afpvirShred afpvirShred afpvirShred', ' B) B)', ' TableHere TableHere TableHere TableHere TableHere TableHere TableHere TableHere', ' Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm', ' RuleFive', ' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper', ' LUL', ' ceezBarz ceezBarz ceezBarz', ' BabyRage', ' PogChamp PogChamp PogChamp PogChamp hoursSmug hoursSmug hoursSmug hoursSmug hoursSmug', ' TwitchLit TwitchLit TwitchLit TwitchLit TwitchLit', ' TwitchLit TwitchLit TwitchLit TwitchLit', ' kbubblLove kbubblLove kbubblLove kbubblLove kbubblLove kbubblLove kbubblLove', ' LUL LUL LUL LUL LUL LUL LUL LUL', ' spethOHBOYOHBOY spethOHBOYOHBOY spethOHBOYOHBOY spethOHBOYOHBOY spethLaugh spethSalt spethSalt spethLaugh']",
0:48:45,"[' Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm', ' trymacsPoggers trymacsPoggers trymacsPoggers trymacsPoggers trymacsPoggers knossiCrown knossiCrown knossiCrown knossiCrown knossiCrown knossiCrown knossiCrown knossiCrown', ' curlytJam curlytJam curlytJam curlytJam curlytJam curlytJam curlytJam curlytJam', ' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper', ' crayLETSGO crayLETSGO crayLETSGO crayLETSGO crayLETSGO crayLETSGO crayLETSGO crayLETSGO crayLETSGO crayLETSGO', ' MingLee']",
0:48:46,"[' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper', ' LUL conremMAD', ' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp', ' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper', ' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp', ' cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh', ' CarlSmile HSCheers HSCheers HSCheers CarlSmile HSCheers HSCheers CarlSmile CarlSmile CarlSmile CarlSmile CarlSmile CarlSmile CarlSmile CarlSmile CarlSmile CarlSmile CarlSmile CarlSmile CarlSmile CarlSmile CarlSmile CarlSmile CarlSmile CarlSmile', ' BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump', ' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper VoHiYo VoHiYo VoHiYo', ' symfCringe symfCringe symfCringe symfCringe symfCringe symfCringe symfCringe symfIQ symfIQ symfIQ', ' xxbubbBoooty']",
0:48:47,,
0:48:48,"[' DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame', ' hamzHAA hamzHAA hamzHAA hamzHAA', ' tfueTFLU tfueTFLU tfueTFLU tfueTFLU tfueTFLU', ' foxiiCONCENTRATE foxiiCONCENTRATE foxiiCONCENTRATE foxiiCONCENTRATE foxiiCONCENTRATE foxiiCONCENTRATE foxiiCONCENTRATE foxiiCONCENTRATE foxiiCONCENTRATE foxiiCONCENTRATE foxiiCONCENTRATE foxiiCONCENTRATE foxiiCONCENTRATE foxiiCONCENTRATE foxiiCONCENTRATE foxiiCONCENTRATE foxiiCONCENTRATE foxiiCONCENTRATE foxiiCONCENTRATE foxiiCONCENTRATE foxiiCONCENTRATE foxiiCONCENTRATE foxiiCONCENTRATE', ' PogChamp PogChamp PogChamp', ' Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa', ' Subscribe to us on Youtube : https://www.youtube.com/user/epicfortnite/']",
0:48:49,,
0:48:50,"[' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper', ' PogChamp PogChamp PogChamp', ' chocotHonk chocotHonk chocotHonk chocotHonk chocotHonk chocotHonk chocotHonk chocotHonk chocotHonk chocotHonk chocotHonk chocotHonk chocotHonk chocotHonk chocotHonk chocotHonk chocotHonk chocotHonk chocotHonk chocotHonk chocotHonk chocotHonk chocotHonk', ' MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea', ' ArigatoNas TearGlove PunOko KonCha Squid3 PowerUpR PurpleStar PowerUpR HSCheers BlessRNG SabaPing PunOko', ' WutFace WutFace WutFace', ' sniped3Bruh sniped3Bruh sniped3Bruh sniped3Bruh sniped3Bruh sniped3Bruh sniped3Bruh sniped3Bruh sniped3Bruh sniped3Bruh sniped3Bruh sniped3Bruh sniped3Bruh sniped3Bruh sniped3Bruh sniped3Bruh sniped3Bruh sniped3Bruh sniped3Bruh', ' SMOrc SMOrc SMOrc SMOrc', ' HeyGuys HeyGuys HeyGuys SeemsGood ', ' rakkefGoodGame rakkefGoodGame rakkefGoodGame rakkefGoodGame rakkefGoodGame rakkefGoodGame rakkefGoodGame rakkefGoodGame rakkefGoodGame rakkefGoodGame rakkefGoodGame', ' dashyBruce dashyBruce dashyBruce dashyBruce', ' carmieMoney carmieMoney carmieMoney carmieMoney carmieMoney carmieMoney carmieMoney carmieMoney carmieMoney', ' PogChamp PogChamp PogChamp', ' MingLee MingLee MingLee MingLee MingLee', ' xqcSleeper xqcSleeper xqcSleeper xqcSleeper xqcSleeper xqcSleeper xqcSleeper xqcSleeper xqcSleeper xqcSleeper xqcSleeper xqcSleeper']",
0:48:51,"[' HeyGuys', ' MrDestructoid MrDestructoid MrDestructoid', ' SMOrc FrankerZ PunchTrees', ' CoolStoryBob CoolStoryBob CoolStoryBob CoolStoryBob CoolStoryBob CoolStoryBob CoolStoryBob CoolStoryBob CoolStoryBob CoolStoryBob CoolStoryBob CoolStoryBob CoolStoryBob CoolStoryBob CoolStoryBob CoolStoryBob CoolStoryBob CoolStoryBob', ' FailFish FailFish FailFish FailFish FailFish FailFish Kappa Kappa Kappa FailFish :Z :Z Kappa :Z FailFish :Z FailFish :Z Kappa :Z FailFish :Z FailFish :Z FailFish :Z :Z Kappa :Z :Z FailFish :Z :Z FailFish :Z Kappa :Z Kappa', ' SMOrc', ' LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis', ' ownedg1Cool ownedg1Cool ownedg1Cool ownedg1Cool ownedg1Cool ownedg1Cool', ' Squid1 Squid2 Squid3 RedTeam', ' ArsonNoSexy ArsonNoSexy ArsonNoSexy ArsonNoSexy ArsonNoSexy ArsonNoSexy ArsonNoSexy ArsonNoSexy ArsonNoSexy ArsonNoSexy ArsonNoSexy ArsonNoSexy ArsonNoSexy ArsonNoSexy ArsonNoSexy ArsonNoSexy ArsonNoSexy ArsonNoSexy', ' BabyRage BabyRage BabyRage BabyRage BabyRage BabyRage BabyRage', ' Kreygasm Kreygasm Kreygasm Kreygasm', ' nickmercsFAZE nickmercsFAZE nickmercsFAZE nickmercsFAZE nickmercsFAZE nickmercsFAZE nickmercsFAZE nickmercsFAZE nickmercsFAZE nickmercsFAZE nickmercsFAZE nickmercsFAZE nickmercsFAZE nickmercsFAZE nickmercsFAZE nickmercsFAZE', ' StinkyCheese', ' kikiki3POGGERS kikiki3POGGERS kikiki3POGGERS kikiki3POGGERS kikiki3POGGERS kikiki3POGGERS']",
0:48:52,"[' PogChamp PogChamp PogChamp PogChamp ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper', ' ArsonNoSexy', ' VoteYea VoteYea VoteYea VoteYea VoteYea VoteNay', ' FailFish FailFish', ' LUL LUL LUL LUL LUL LUL LUL LUL']",
0:48:53,"[' CrreamAwk CrreamAwk CrreamAwk CrreamAwk CrreamAwk CrreamAwk CrreamAwk CrreamAwk CrreamAwk CrreamAwk CrreamAwk CrreamAwk CrreamAwk CrreamAwk CrreamAwk CrreamAwk CrreamAwk CrreamAwk CrreamAwk LUL LUL LUL LUL LUL LUL LUL LUL', ' DansGame DansGame DansGame DansGame DansGame', ' BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump SeemsGood SeemsGood', ' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper', ' LUL LUL LUL LUL ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper', ' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper', ' :)', ' ceezLUL ceezLUL ceezLUL ceezLUL ceezLUL ceezLUL ceezLUL ceezLUL ceezLUL', ' Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm', ' tfueLOVE tfueLOVE tfueLOVE tfueLOVE tfueLOVE tfueRNG', ' KappaHD KappaHD KappaHD KappaHD', ' SSSsss', ' HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys', ' NotLikeThis NotLikeThis NotLikeThis', ' LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL ResidentSleeper ResidentSleeper']",
0:48:54,"[' HolidayPresent HolidayPresent HolidayPresent HolidayPresent HolidayPresent HolidayPresent', ' VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay GivePLZ GivePLZ VoteNay VoteNay VoteNay', ' symfCringe symfCringe symfCringe symfCringe symfCringe symfCringe symfCringe symfCringe symfCringe symfCringe symfCringe symfCringe symfCringe symfCringe symfCringe symfCringe symfCringe symfCringe symfCringe symfCringe symfCringe symfCringe symfCringe', ' PogChamp PogChamp PogChamp NotLikeThis', ' joshtvFeels PrideWingR TheIlluminati TheIlluminati joshtvFeels joshtvFeels PrideLesbian joshtvFmd joshtvFeels joshtvFeels PrideParty PridePan PrideBisexual cheyen2Wifeline cheyen2Wifeline PrideParty cheyen2Wifeline PrideShine PrideShine PrideShine PrideParty PrideParty PrideBisexual joshtvFeels joshtvFeels PrideParty joshtvHeart PrideShine PrideTake PridePan PrideTrans PrideTrans PridePan PridePan PrideTrans PrideTake PrideWingR PrideTrans PrideBisexual PrideParty joshtvFeels joshtvFmd', ' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper', ' cmonBruh', ' BatChest BatChest BatChest BatChest BatChest', ' Jebaited Jebaited Jebaited Jebaited Jebaited Jebaited', ' heroroBOT heroroBOT heroroBOT heroroBOT heroroBOT heroroBOT heroroBOT heroroBOT heroroBOT', ' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ', ' symfCringe DoritosChip DoritosChip DoritosChip symfNose', ' chilli50Fourtwenty chilli50Kushlove chilli50Fourtwenty chilli50Kushlove', ' PokGarchomp PokGarchomp PokGarchomp PokGarchomp PokGarchomp PokGarchomp PokGarchomp PokGarchomp PokGarchomp', ' sumOhface']",
0:48:55,"[' FrankerZ', ' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm PogChamp PogChamp PogChamp PogChamp', ' WutFace WutFace WutFace WutFace WutFace WutFace WutFace', ' VoteYea VoteYea VoteYea VoteYea VoteYea']",
0:48:56,"[' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper', ' Kreygasm', ' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper', ' dnp3Love dnp3Love dnp3Love dnp3Love dnp3Love NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis', ' xqcHAhaa NotLikeThis xqcHAhaa NotLikeThis xqcHAhaa NotLikeThis xqcHAhaa NotLikeThis xqcHAhaa NotLikeThis xqcHAhaa NotLikeThis xqcHAhaa NotLikeThis xqcHAhaa NotLikeThis xqcHAhaa NotLikeThis', ' TTours TTours TTours TTours TTours TTours TTours TTours TTours TTours TTours', ' MaxLOL MaxLOL MaxLOL MaxLOL MaxLOL MaxLOL MaxLOL MaxLOL MaxLOL MaxLOL', ' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp', ' VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay', ' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper', ' joblessScam joblessScam joblessScam joblessScam joblessScam joblessScam joblessScam joblessScam joblessScam joblessScam joblessScam joblessScam joblessScam joblessScam joblessScam joblessScam joblessScam joblessScam joblessScam joblessScam joblessScam joblessScam joblessScam joblessScam', ' HSWP', ' classCry classCry classCry', ' VoteYea VoteYea VoteYea NomNom', ' PogChamp']",
0:48:57,"[' VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea', ' VoteYea VoteYea VoteYea VoteYea VoteYea', ' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp', ' kamoMussGross kamoMussGross kamoMussGross kamoMussGross kamoMussGross kamoHmm kamoHmm kamoHmm', ' pierxblGreg pierxblGreg pierxblGreg', ' VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay', ' Kreygasm Kreygasm Kreygasm kygozzTopitak', ' pannyWTF pannyWTF pannyWTF pannyWTF pannyWTF', ' NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis LUL LUL LUL LUL LUL', ' VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea', ' CurseLit CurseLit CurseLit', ' VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay', ' CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit', ' bughaHeart bughaHeart bughaHeart bughaHeart', ' detowaWut detowaWut detowaWut detowaWut detowaWut detowaWut detowaWut ResidentSleeper ResidentSleeper']",
0:48:58,"[' gaulesSA gaulesFA gaulesDO gaulesSA gaulesFA gaulesDO gaulesSA gaulesFA gaulesDO gaulesSA gaulesFA gaulesDO gaulesSA gaulesFA gaulesDO gaulesSA gaulesFA gaulesDO gaulesSA gaulesFA gaulesDO gaulesSA gaulesFA gaulesDO gaulesSA gaulesFA gaulesDO gaulesSA gaulesFA gaulesDO', ' ThankEgg ThankEgg ThankEgg ThankEgg ThankEgg', ' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper', ' KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW', ' rinoriLove rinoriLove', ' VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay', ' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper', ' gutJR gutJR gutJR gutJR gutJR gutJR gutJR gutJR', ' LUL LUL LUL LUL LUL LUL', ' tbhIdk tbhIdk tbhIdk tbhIdk tbhIdk']",
0:48:59,"[' LUL LUL MingLee MingLee', ' TwitchLit TwitchLit TwitchLit TwitchLit TwitchLit Squid4', ' WutFace WutFace WutFace', ' VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay VoteNay', ' CupFooty CupFooty CupFooty CupFooty CupFooty CupFooty CupFooty B) B) B) B) B) B) B) CupFooty B) CupFooty B) CupFooty B) CupFooty B) CupFooty', ' TakeNRG TakeNRG TakeNRG TakeNRG TakeNRG GivePLZ GivePLZ GivePLZ GivePLZ GivePLZ GivePLZ GivePLZ TakeNRG TakeNRG TakeNRG', ' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper LUL LUL LUL LUL', ' VoteNay', ' mrfresNowthats mrfresNowthats mrfresEpic mrfresEpic mrfresEpic mrfresEpic mrfresEpic mrfresEpic mrfresEpic mrfresEpic mrfresEpic mrfresEpic mrfresEpic mrfresEpic mrfresEpic mrfresEpic mrfresEpic mrfresEpic mrfresEpic mrfresEpic mrfresEpic mrfresEpic mrfresEpic mrfresEpic mrfresEpic mrfresEpic mrfresEpic mrfresEpic mrfresEpic mrfresEpic mrfresEpic mrfresEpic', ' ResidentSleeper', ' ResidentSleeper ResidentSleeper', ' PrideSaba PrideSaba PrideSaba PrideSaba PrideSaba PrideSaba', ' lolito1 lolito2 lolito3']",
